region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets_json,carbon_offset_metric_tons,existing_installs_count
Wyandotte County,Kansas,39.2022261,38.9994867,-94.5932992,-94.9085449,39.10576870025863,-94.71347891349859,1065.8999999999999,34345.0,86.78998328444823,62.40347402656395,56063.0,500361.0,274045.0,343793.0,2273142.0,28.0,3447404.0,7.0,861851.0,1.5355720735903932E7,1.6196849137517086E8,7.927355325068974E7,1.0136612497296143E8,7.161544201494689E8,8426.41689453125,1.0741183104841948E9,"[[0,10360],[5,13010],[10,4911],[15,1898],[20,777],[25,447],[30,328],[35,260],[40,216],[45,157],[50,138],[55,145],[60,102],[65,95],[70,67],[75,69],[80,55],[85,65],[90,62],[95,67],[100,36],[105,32],[110,36],[115,35],[120,32],[125,21],[130,27],[135,36],[140,21],[145,27],[150,11],[155,20],[160,24],[165,20],[170,18],[175,18],[180,14],[185,16],[190,21],[195,21],[200,9],[205,21],[210,9],[215,10],[220,12],[225,12],[230,10],[235,7],[240,8],[245,15],[250,10],[255,8],[260,8],[265,10],[270,6],[275,11],[280,1],[285,11],[290,7],[295,8],[300,8],[305,6],[310,6],[315,4],[320,5],[325,5],[330,5],[335,6],[340,6],[345,6],[350,6],[355,7],[360,6],[365,3],[370,4],[375,3],[380,1],[385,4],[390,2],[395,2],[400,5],[405,5],[410,2],[415,3],[420,3],[425,3],[430,5],[435,3],[440,1],[445,6],[450,4],[455,3],[460,3],[465,1],[470,2],[475,5],[480,5],[485,5],[490,3],[495,1],[500,2],[505,2],[510,1],[515,4],[520,2],[525,2],[530,7],[535,4],[540,1],[545,2],[550,2],[555,1],[560,5],[565,2],[575,4],[580,2],[585,3],[590,3],[595,1],[600,2],[605,3],[610,8],[620,3],[625,4],[630,2],[640,1],[645,2],[650,1],[655,1],[660,3],[665,2],[670,2],[675,1],[685,1],[690,3],[695,4],[700,3],[715,2],[720,3],[725,2],[735,3],[740,1],[745,1],[750,1],[755,1],[760,1],[765,2],[770,1],[775,1],[780,2],[785,2],[790,1],[795,1],[800,3],[810,1],[815,1],[820,1],[825,2],[845,1],[850,1],[855,1],[865,2],[880,1],[890,1],[895,1],[915,1],[925,2],[930,2],[935,1],[940,2],[980,1],[985,1],[995,1],[1000,2],[1015,1],[1020,1],[1025,2],[1045,2],[1050,2],[1055,1],[1060,1],[1075,1],[1100,1],[1120,2],[1125,1],[1130,1],[1155,1],[1200,1],[1210,2],[1215,1],[1225,1],[1230,2],[1235,3],[1255,1],[1265,1],[1270,1],[1280,4],[1290,1],[1295,1],[1315,1],[1320,2],[1325,1],[1340,1],[1355,2],[1365,1],[1370,2],[1375,1],[1390,1],[1395,2],[1410,1],[1435,1],[1450,2],[1465,1],[1490,1],[1505,1],[1550,1],[1555,1],[1565,1],[1575,1],[1595,1],[1600,1],[1605,1],[1610,1],[1670,1],[1675,1],[1685,1],[1700,1],[1705,1],[1720,1],[1725,1],[1735,1],[1745,1],[1765,1],[1775,1],[1800,1],[1815,1],[1885,1],[1890,2],[1900,1],[1905,1],[1925,1],[1940,2],[1975,2],[2000,1],[2010,1],[2025,1],[2055,1],[2085,1],[2140,1],[2240,1],[2245,1],[2290,1],[2315,1],[2380,1],[2390,1],[2395,1],[2415,1],[2450,1],[2495,1],[2570,1],[2660,1],[2665,1],[2700,1],[2900,1],[3175,1],[3210,1],[3415,1],[3485,1],[3560,1],[3635,1],[3670,1],[3975,1],[4065,1],[4120,1],[4360,1],[4540,1],[4775,1],[4850,1],[5595,1]]",745594.8468562317,71.0
Yakima County,Washington,47.0268273,46.041133,-119.8669994,-121.5116274,46.52599548201189,-120.43237786635504,1089.7,40863.0,44.11654801713152,88.74771957258275,55532.0,815523.0,543404.0,619447.0,1769636.0,47.0,3803542.0,11.75,950885.5,1.5331550403967286E7,2.794335863234802E8,1.63053448436908E8,1.8485344648660278E8,5.574126098738644E8,14778.842712402344,1.200084641524823E9,"[[0,5951],[5,11094],[10,8303],[15,6003],[20,3537],[25,1752],[30,954],[35,608],[40,369],[45,253],[50,188],[55,164],[60,125],[65,103],[70,85],[75,86],[80,65],[85,56],[90,54],[95,50],[100,51],[105,52],[110,34],[115,42],[120,36],[125,29],[130,29],[135,34],[140,31],[145,27],[150,24],[155,31],[160,16],[165,13],[170,22],[175,20],[180,15],[185,16],[190,13],[195,14],[200,12],[205,14],[210,11],[215,11],[220,7],[225,12],[230,8],[235,8],[240,12],[245,14],[250,8],[255,16],[260,4],[265,8],[270,6],[275,8],[280,7],[285,9],[290,8],[295,6],[300,8],[305,6],[310,7],[315,2],[320,4],[325,4],[330,5],[335,6],[340,6],[345,3],[350,5],[355,8],[360,4],[365,5],[370,4],[375,6],[380,4],[385,5],[390,3],[400,7],[405,4],[410,1],[420,7],[425,2],[430,3],[435,4],[445,4],[450,3],[460,4],[465,1],[470,3],[475,3],[480,1],[485,2],[490,2],[495,2],[500,2],[505,3],[510,4],[515,3],[520,3],[525,5],[530,3],[535,2],[545,2],[550,1],[555,1],[560,3],[570,1],[575,2],[580,2],[585,3],[590,1],[595,1],[600,1],[605,3],[610,1],[615,1],[620,1],[630,2],[640,2],[645,2],[650,1],[660,3],[670,3],[675,1],[680,1],[685,3],[690,1],[700,3],[710,1],[715,1],[725,2],[730,4],[735,2],[740,1],[745,1],[750,3],[765,2],[770,1],[775,1],[785,1],[790,1],[800,1],[805,1],[820,1],[825,1],[835,1],[840,1],[855,3],[865,1],[870,3],[895,1],[900,1],[905,1],[920,1],[930,1],[945,1],[955,2],[1010,1],[1025,1],[1030,2],[1045,2],[1060,1],[1065,2],[1070,1],[1075,1],[1080,1],[1120,1],[1135,1],[1195,1],[1205,1],[1215,1],[1225,1],[1235,1],[1245,1],[1255,1],[1285,2],[1300,1],[1325,1],[1400,1],[1425,1],[1470,1],[1480,1],[1495,1],[1535,1],[1550,1],[1560,1],[1655,2],[1770,1],[1800,1],[1810,1],[1830,1],[1920,1],[1970,1],[2080,2],[2105,1],[2110,1],[2175,1],[2185,1],[2200,1],[2210,1],[2320,1],[2340,2],[2470,1],[2490,1],[2510,1],[2550,1],[2690,1],[2890,1],[3000,1],[3260,1],[3265,1],[3505,1],[3985,1],[4420,1]]",319112.51894233434,132.0
Yavapai County,Arizona,35.4833937,33.8979052,-111.5741021,-113.2387705,34.61417899939641,-112.26472443322955,1395.7,47795.0,44.76257503622438,88.40775406015315,120738.0,859860.0,635204.0,744251.0,1003683.0,53.0,3363736.0,13.25,840934.0,4.299227009476931E7,3.794713284182494E8,2.4726625005272827E8,2.9168304214329237E8,4.0374121177446276E8,21742.97385253906,1.3651541024835029E9,"[[0,5243],[5,10574],[10,11703],[15,8896],[20,5113],[25,2655],[30,1217],[35,661],[40,376],[45,226],[50,152],[55,133],[60,94],[65,70],[70,74],[75,41],[80,42],[85,37],[90,39],[95,24],[100,24],[105,19],[110,21],[115,21],[120,20],[125,18],[130,14],[135,17],[140,9],[145,12],[150,16],[155,18],[160,5],[165,15],[170,5],[175,7],[180,5],[185,8],[190,8],[195,3],[200,4],[205,4],[210,2],[215,9],[220,1],[225,3],[230,4],[235,4],[240,4],[245,1],[250,2],[255,7],[260,5],[265,1],[275,3],[280,2],[285,2],[290,2],[295,1],[300,2],[305,5],[310,2],[315,2],[320,1],[325,1],[330,2],[335,4],[340,2],[345,1],[355,1],[360,2],[365,1],[370,3],[375,1],[390,1],[400,3],[410,1],[420,2],[425,1],[435,2],[445,2],[450,1],[455,2],[460,1],[465,1],[470,1],[480,1],[485,2],[490,1],[505,1],[520,1],[540,1],[560,2],[570,1],[600,1],[610,1],[615,2],[630,1],[640,1],[645,1],[675,1],[705,1],[710,1],[755,1],[765,1],[770,1],[775,1],[780,1],[835,1],[850,1],[855,1],[890,1],[965,1],[980,1],[995,1],[1030,1],[1065,1],[1105,1],[1170,1],[1185,1],[1265,1],[1290,1],[1350,1],[1385,1],[1425,1],[1480,1],[1720,1],[1775,1],[1825,1],[1860,1],[1870,1],[1885,1],[2090,1],[6480,1]]",587880.3720813118,662.0
Yell County,Arkansas,35.2589676,34.7698652,-92.9616801,-93.7005019,35.09253965247564,-93.26406657144685,1076.1,1097.0,17.034376603386352,82.605421686747,8514.0,19451.0,12859.0,15883.0,48960.0,51.0,105667.0,12.75,26416.75,2381908.5732116704,6478058.478790283,3793034.5209655752,4982095.691815188,1.5946537522589108E7,15877.948223876952,3.358163478737181E7,"[[0,143],[5,265],[10,253],[15,154],[20,81],[25,39],[30,37],[35,22],[40,18],[45,11],[50,8],[55,8],[60,5],[65,8],[70,2],[75,3],[80,2],[90,3],[95,3],[100,4],[105,3],[110,3],[115,1],[135,1],[140,1],[155,1],[160,1],[175,1],[180,1],[205,1],[210,1],[225,2],[230,1],[355,1],[360,1],[420,1],[445,1],[495,1],[605,1],[650,1],[675,1],[695,1],[1235,1]]",20518.3861703383,0.0
Yellowstone County,Montana,46.3990406,45.4754827,-107.4725976,-108.9113249,45.78709261484606,-108.54263826219965,1065.05,41182.0,83.66381965602784,81.95259795824958,54967.0,820014.0,495995.0,573869.0,1371938.0,43.0,3316783.0,10.75,829195.75,1.4709228146740722E7,2.687474082454285E8,1.4413077009250498E8,1.676295668290649E8,4.1735428183308125E8,13293.308648681641,1.0125712551468203E9,"[[0,6998],[5,11377],[10,8886],[15,5662],[20,2977],[25,1451],[30,754],[35,456],[40,325],[45,250],[50,183],[55,173],[60,125],[65,120],[70,106],[75,78],[80,95],[85,74],[90,59],[95,65],[100,47],[105,58],[110,47],[115,42],[120,41],[125,33],[130,29],[135,31],[140,29],[145,20],[150,15],[155,21],[160,23],[165,15],[170,22],[175,11],[180,19],[185,10],[190,13],[195,16],[200,13],[205,17],[210,13],[215,14],[220,7],[225,14],[230,14],[235,10],[240,10],[245,11],[250,6],[255,9],[260,8],[265,6],[270,4],[275,6],[280,4],[285,5],[290,9],[295,8],[300,3],[305,7],[310,7],[315,3],[320,3],[325,2],[330,4],[335,4],[340,6],[345,4],[350,3],[355,1],[360,8],[365,3],[370,3],[375,1],[380,4],[385,3],[390,4],[395,4],[400,2],[405,4],[410,1],[415,3],[420,2],[425,4],[430,2],[440,2],[445,4],[450,2],[455,4],[460,1],[465,2],[475,4],[480,2],[485,1],[490,5],[500,2],[505,2],[510,2],[515,2],[520,4],[525,3],[530,2],[535,1],[540,2],[545,2],[550,1],[555,3],[565,2],[570,1],[575,3],[580,2],[585,2],[595,1],[600,1],[605,1],[625,2],[630,4],[645,2],[650,1],[655,1],[660,2],[680,2],[685,2],[700,2],[715,1],[735,2],[740,1],[745,1],[755,1],[775,1],[780,1],[800,1],[815,1],[840,1],[855,1],[860,2],[865,3],[870,1],[885,2],[915,1],[920,1],[930,1],[945,1],[950,1],[970,1],[985,1],[1025,1],[1030,1],[1035,1],[1050,2],[1070,2],[1120,1],[1145,1],[1185,1],[1260,1],[1265,1],[1295,1],[1320,1],[1345,1],[1350,1],[1365,1],[1435,1],[1485,1],[1515,1],[1535,1],[1580,2],[1635,1],[1760,1],[1775,1],[1850,1],[1860,2],[2270,1],[2525,1],[2845,1]]",269251.1450091908,107.0
Yolo County,California,38.9255336,38.313953,-121.5029785,-122.3793572,38.60690467181272,-121.73150822620482,1212.95,47663.0,76.52808530474303,90.72618254497002,249287.0,908071.0,562638.0,705193.0,2095897.0,50.0,4521086.0,12.5,1130271.5,7.758040053961794E7,3.4352570077671516E8,1.912327438796021E8,2.406063450080384E8,7.618209630102661E8,17467.30078125,1.6147661532142406E9,"[[0,5186],[5,12139],[10,12422],[15,7929],[20,3877],[25,1813],[30,899],[35,571],[40,373],[45,274],[50,238],[55,160],[60,117],[65,122],[70,81],[75,91],[80,69],[85,58],[90,58],[95,48],[100,48],[105,41],[110,39],[115,50],[120,27],[125,30],[130,40],[135,25],[140,34],[145,24],[150,28],[155,23],[160,28],[165,12],[170,17],[175,17],[180,14],[185,14],[190,15],[195,17],[200,17],[205,14],[210,15],[215,12],[220,18],[225,8],[230,13],[235,8],[240,7],[245,11],[250,6],[255,12],[260,9],[265,10],[270,11],[275,7],[280,9],[285,11],[290,8],[295,5],[300,10],[305,8],[310,7],[315,10],[320,8],[325,9],[330,6],[335,7],[340,4],[345,6],[350,6],[355,4],[360,2],[365,5],[370,3],[375,5],[380,2],[385,4],[390,3],[395,2],[400,3],[405,5],[410,5],[415,6],[420,3],[425,1],[435,5],[440,1],[445,4],[450,3],[455,3],[460,3],[465,2],[470,2],[475,3],[480,2],[485,2],[490,1],[495,2],[500,2],[505,2],[510,5],[515,3],[525,2],[530,4],[535,2],[540,2],[545,4],[550,2],[555,3],[560,6],[565,1],[570,3],[575,2],[580,2],[585,5],[590,1],[595,2],[600,1],[605,1],[610,4],[615,4],[620,2],[625,2],[630,1],[635,2],[640,2],[645,2],[650,1],[655,5],[660,1],[665,1],[670,1],[685,2],[690,1],[695,1],[700,2],[705,3],[710,2],[715,1],[730,2],[735,1],[750,1],[760,2],[765,1],[770,1],[775,2],[785,2],[790,1],[795,1],[800,1],[810,1],[830,1],[835,4],[840,1],[845,1],[855,3],[920,1],[925,1],[930,4],[935,1],[945,1],[950,1],[955,1],[965,2],[970,1],[975,2],[1000,1],[1025,1],[1035,1],[1060,2],[1065,2],[1075,1],[1085,1],[1090,1],[1095,1],[1105,1],[1110,1],[1120,1],[1130,1],[1135,1],[1165,2],[1180,1],[1210,2],[1240,1],[1260,1],[1265,2],[1290,1],[1305,1],[1325,1],[1335,2],[1405,1],[1425,1],[1445,1],[1455,1],[1460,1],[1485,1],[1495,1],[1520,1],[1565,1],[1570,1],[1580,1],[1600,1],[1605,1],[1615,1],[1620,1],[1645,2],[1655,1],[1695,1],[1725,1],[1850,1],[1950,1],[2065,1],[2070,1],[2075,1],[2275,1],[2465,1],[2510,1],[2625,1],[2750,1],[2755,1],[2840,1],[2960,1],[3085,1],[3105,1],[3170,1],[3190,1],[3285,1],[3350,1],[3475,1],[3495,1],[3670,1],[3800,1],[3805,1],[3840,1],[3945,1],[3965,1],[4485,1],[5335,1],[5640,1],[5780,1]]",440235.3484213606,3174.0
York County,Maine,43.8095687,42.9818978,-70.3291528,-70.9864699,43.40995329108598,-70.6111719796844,991.1,18443.0,32.90985033066481,65.02027146130796,20685.0,287752.0,219815.0,108685.0,592397.0,28.0,1229334.0,7.0,307333.5,5289236.213555907,8.586921711335446E7,6.269565950548095E7,2.965949513800659E7,1.7070266884714347E8,8036.410705566406,3.542162768175417E8,"[[0,5489],[5,7101],[10,2825],[15,1182],[20,481],[25,234],[30,120],[35,126],[40,90],[45,72],[50,52],[55,57],[60,50],[65,28],[70,28],[75,28],[80,28],[85,20],[90,26],[95,15],[100,14],[105,27],[110,19],[115,20],[120,11],[125,18],[130,11],[135,8],[140,5],[145,10],[150,12],[155,4],[160,9],[165,5],[170,4],[175,7],[180,4],[185,5],[190,7],[195,5],[200,7],[205,2],[210,3],[215,4],[220,3],[225,5],[230,1],[235,3],[240,5],[250,5],[255,9],[260,4],[265,2],[270,4],[275,1],[280,4],[285,1],[290,2],[295,1],[300,4],[305,5],[310,2],[320,2],[325,4],[330,2],[335,1],[340,1],[345,3],[350,2],[360,2],[365,5],[375,1],[395,2],[405,2],[410,2],[415,2],[420,1],[430,1],[435,2],[450,3],[455,1],[460,1],[465,1],[470,3],[475,1],[480,1],[515,1],[525,1],[530,1],[535,1],[545,3],[560,1],[565,1],[570,2],[580,1],[595,1],[600,1],[610,2],[620,2],[625,1],[635,2],[640,1],[645,1],[650,1],[655,2],[695,1],[700,1],[715,1],[745,1],[765,1],[790,1],[795,1],[805,1],[840,1],[865,1],[915,3],[925,1],[945,1],[960,1],[1015,1],[1020,1],[1045,1],[1065,1],[1075,1],[1080,1],[1185,1],[1190,1],[1215,1],[1320,1],[1350,1],[1565,1],[1580,1],[1600,1],[1650,1],[1665,1],[1950,1],[2335,1],[2580,1],[3105,1],[3945,1]]",153372.2126983135,57.0
York County,South Carolina,35.1638445,34.8207019,-80.8702738,-81.4847713,34.996242578969714,-81.07143829270568,1094.8,42888.0,53.050026380162116,77.55234892047304,113912.0,843101.0,538747.0,599892.0,1525640.0,39.0,3621292.0,9.75,905323.0,3.2191076606188957E7,2.8173473131775534E8,1.6301475427548826E8,1.8484263447435918E8,5.023243108221862E8,12472.110076904297,1.1641075074959764E9,"[[0,7210],[5,14199],[10,9728],[15,4885],[20,2305],[25,1192],[30,641],[35,348],[40,264],[45,213],[50,187],[55,149],[60,114],[65,128],[70,82],[75,72],[80,71],[85,68],[90,58],[95,48],[100,51],[105,47],[110,39],[115,26],[120,35],[125,25],[130,27],[135,28],[140,24],[145,25],[150,30],[155,12],[160,19],[165,25],[170,12],[175,14],[180,11],[185,12],[190,7],[195,10],[200,15],[205,11],[210,7],[215,12],[220,8],[225,3],[230,10],[235,6],[240,7],[245,11],[250,3],[255,5],[260,10],[265,7],[270,7],[275,4],[280,6],[285,6],[290,3],[295,3],[300,6],[305,5],[310,2],[315,4],[320,3],[325,4],[330,2],[335,4],[340,3],[345,6],[350,4],[355,4],[360,3],[370,3],[375,3],[380,1],[385,1],[390,3],[395,4],[400,2],[405,4],[410,1],[415,2],[420,2],[425,3],[430,4],[435,5],[440,4],[445,2],[450,3],[455,4],[460,2],[465,3],[475,3],[480,3],[485,4],[490,1],[495,2],[500,1],[505,2],[510,3],[515,6],[520,1],[525,2],[530,2],[535,1],[540,3],[545,3],[550,3],[565,2],[570,2],[575,2],[580,4],[585,3],[590,2],[595,1],[600,2],[610,1],[620,1],[625,1],[630,1],[635,1],[640,1],[650,1],[655,1],[660,1],[665,1],[675,1],[685,1],[695,1],[705,2],[710,3],[715,2],[720,1],[730,1],[735,2],[740,1],[745,2],[765,1],[775,1],[785,2],[810,1],[815,1],[840,2],[845,1],[850,1],[870,1],[875,1],[880,2],[885,1],[905,1],[910,2],[915,2],[920,1],[925,1],[935,1],[940,1],[945,1],[950,1],[985,1],[1000,1],[1015,1],[1020,1],[1045,1],[1050,1],[1055,1],[1080,3],[1095,1],[1135,1],[1140,1],[1145,1],[1165,1],[1170,2],[1175,2],[1190,1],[1220,1],[1225,1],[1245,1],[1255,1],[1295,1],[1305,1],[1310,1],[1320,1],[1330,2],[1350,1],[1360,1],[1380,1],[1385,1],[1410,1],[1435,1],[1440,1],[1490,1],[1515,1],[1545,2],[1570,2],[1590,1],[1610,1],[1620,1],[1660,1],[1675,1],[1690,1],[1695,1],[1710,1],[1740,1],[1745,1],[1750,1],[1850,1],[1865,1],[1885,1],[1895,1],[1970,1],[2000,1],[2030,2],[2050,1],[2065,2],[2080,1],[2130,1],[2135,1],[2195,1],[2240,1],[2315,1],[2350,1],[2405,1],[2480,1],[2530,1],[2780,1],[2830,1],[2840,1],[2955,1],[3200,1],[3370,1],[3515,1],[4040,1],[4180,1],[4220,1],[5635,1]]",683385.2333223852,82.0
York County,Pennsylvania,40.225607,39.7206549,-76.2493377,-77.1353486,39.94759019137529,-76.75364003945532,996.1999999999999,35161.0,29.650631938103704,81.41004862236629,92908.0,438051.0,320746.0,341917.0,2011544.0,29.0,3205166.0,7.25,801291.5,2.393361015044861E7,1.3585471703513795E8,8.929529681262816E7,9.605417304677735E7,5.997698550857303E8,8449.497113037109,9.449076521307225E8,"[[0,10614],[5,11750],[10,5732],[15,2764],[20,1305],[25,561],[30,322],[35,225],[40,176],[45,138],[50,99],[55,88],[60,77],[65,64],[70,57],[75,49],[80,55],[85,46],[90,41],[95,35],[100,42],[105,26],[110,31],[115,38],[120,30],[125,32],[130,26],[135,22],[140,18],[145,19],[150,17],[155,17],[160,15],[165,12],[170,13],[175,16],[180,8],[185,8],[190,13],[195,12],[200,7],[205,9],[210,10],[215,9],[220,9],[225,13],[230,1],[235,13],[240,11],[245,4],[250,11],[255,10],[260,11],[265,4],[270,7],[275,7],[280,3],[285,8],[290,5],[295,3],[300,3],[305,8],[310,10],[315,5],[320,5],[325,4],[330,6],[335,6],[340,4],[345,6],[350,2],[355,5],[360,7],[365,2],[370,5],[375,6],[380,4],[385,2],[390,3],[395,6],[400,3],[405,1],[410,3],[415,3],[420,5],[425,3],[430,1],[435,4],[440,2],[445,2],[450,10],[455,1],[460,5],[470,2],[475,2],[480,4],[485,2],[490,4],[495,1],[500,3],[505,1],[510,1],[515,4],[520,4],[525,4],[530,2],[535,2],[540,3],[550,2],[555,3],[560,1],[565,1],[570,4],[585,3],[590,3],[595,3],[600,3],[605,3],[610,2],[615,2],[620,3],[630,2],[635,2],[640,2],[660,2],[665,2],[670,1],[675,3],[680,3],[685,1],[690,4],[695,3],[700,3],[710,1],[715,3],[720,1],[725,1],[740,1],[745,3],[750,1],[755,2],[760,1],[765,1],[770,2],[775,2],[780,3],[785,1],[795,1],[800,1],[805,1],[810,2],[815,1],[825,2],[840,1],[870,2],[885,1],[890,2],[900,1],[905,1],[910,1],[945,1],[960,2],[965,2],[970,2],[975,1],[985,1],[995,1],[1005,2],[1025,1],[1045,1],[1055,1],[1060,1],[1065,1],[1070,1],[1085,1],[1095,1],[1105,2],[1115,1],[1135,2],[1150,5],[1155,2],[1165,1],[1220,1],[1235,1],[1280,1],[1290,1],[1295,1],[1305,1],[1345,1],[1360,1],[1365,2],[1370,1],[1375,1],[1400,1],[1410,1],[1445,2],[1470,1],[1485,1],[1505,1],[1525,1],[1530,1],[1535,1],[1540,1],[1585,1],[1610,1],[1620,1],[1630,1],[1655,2],[1660,1],[1675,1],[1680,1],[1690,1],[1740,1],[1765,1],[1790,1],[1810,1],[1860,1],[1880,1],[1890,1],[1895,1],[1925,1],[1940,2],[1960,1],[1965,1],[1985,1],[2025,1],[2145,1],[2160,1],[2240,1],[2265,1],[2340,1],[2360,1],[2395,1],[2410,1],[2420,1],[2485,1],[2515,1],[2650,1],[2705,1],[2740,1],[2800,1],[2840,1],[3030,1],[3115,1],[3125,1],[3180,1],[3215,1],[3255,1],[3685,1],[3695,1],[3935,1],[3955,1],[4075,1],[5110,1],[5850,1],[7385,1]]",600451.6133736955,36.0
York County,Virginia,37.3700087,37.0930114,-76.3916269,-76.7543474,37.18676628334293,-76.50459667324138,1069.3,11201.0,54.993291163503926,78.08295573370512,21844.0,216605.0,130393.0,146216.0,170490.0,38.0,685548.0,9.5,171387.0,6034875.377984618,7.015814081923221E7,3.828532744215697E7,4.334071769961548E7,5.379137690452881E7,11777.736132812499,2.1161043824351805E8,"[[0,1960],[5,3839],[10,2744],[15,1152],[20,592],[25,230],[30,110],[35,78],[40,63],[45,62],[50,53],[55,56],[60,43],[65,26],[70,19],[75,21],[80,10],[85,6],[90,11],[95,14],[100,10],[105,8],[110,4],[115,7],[120,3],[125,3],[130,2],[135,4],[140,3],[145,1],[150,4],[155,2],[160,3],[165,3],[170,1],[180,1],[185,3],[195,2],[200,2],[205,1],[210,4],[225,1],[230,1],[235,1],[260,1],[265,2],[270,1],[280,1],[285,2],[320,1],[325,1],[330,1],[335,1],[340,1],[350,1],[365,1],[380,1],[385,1],[410,1],[420,1],[430,1],[450,1],[495,1],[535,1],[545,1],[575,1],[595,1],[625,1],[630,1],[645,2],[715,1],[825,1],[885,1],[1055,1],[1130,1],[1145,1],[1785,1],[2155,1],[2555,1]]",124225.16630234716,37.0
Yuba County,California,39.5851737,38.9706031,-121.0240581,-121.6256581,39.16188575249017,-121.48118074166808,1195.95,14213.0,49.05037952791211,92.80444009141365,95673.0,230365.0,202345.0,224769.0,373846.0,54.0,1126998.0,13.5,281749.5,2.968711781845703E7,8.750648966802369E7,6.859986403203127E7,7.672238062557375E7,1.338233010835572E8,18915.5546875,3.9633915322764236E8,"[[0,1371],[5,3106],[10,3575],[15,2875],[20,1541],[25,634],[30,230],[35,147],[40,106],[45,60],[50,47],[55,46],[60,41],[65,29],[70,35],[75,19],[80,21],[85,21],[90,17],[95,26],[100,17],[105,16],[110,10],[115,14],[120,17],[125,16],[130,10],[135,6],[140,3],[145,12],[150,3],[155,3],[160,8],[165,8],[170,8],[175,5],[180,3],[185,3],[190,2],[195,3],[200,5],[205,7],[210,5],[220,2],[225,2],[235,1],[240,4],[245,4],[250,2],[255,1],[260,2],[265,3],[270,1],[275,4],[280,2],[285,2],[295,2],[305,2],[310,1],[315,2],[320,2],[325,1],[345,1],[360,1],[375,1],[380,2],[385,1],[400,2],[405,1],[410,1],[425,1],[435,2],[450,2],[455,2],[475,1],[485,1],[490,1],[495,1],[505,1],[525,1],[535,1],[580,1],[655,1],[670,1],[690,1],[705,1],[715,1],[795,1],[805,1],[850,1],[855,1],[945,1],[965,1],[1350,1],[1465,1],[1555,1],[1815,1],[2240,1],[2590,1]]",108054.3488398527,477.0
Yuma County,Arizona,33.0585152,32.0979597,-113.3352099,-114.7915323,32.66537599025302,-114.56070967415242,1365.95,43124.0,81.6343878129271,88.04589722125809,186870.0,603734.0,336925.0,463540.0,1673449.0,48.0,3264518.0,12.0,816129.5,6.585045615485229E7,2.6293586343961182E8,1.2664529496881106E8,1.8496212964366454E8,6.732929709330019E8,19305.362280273435,1.3136867151399417E9,"[[0,6787],[5,10713],[10,8868],[15,6844],[20,4161],[25,2128],[30,1063],[35,547],[40,303],[45,213],[50,165],[55,157],[60,100],[65,77],[70,64],[75,69],[80,53],[85,51],[90,40],[95,39],[100,32],[105,25],[110,39],[115,36],[120,29],[125,25],[130,22],[135,30],[140,18],[145,16],[150,14],[155,16],[160,17],[165,9],[170,14],[175,6],[180,11],[185,17],[190,11],[195,12],[200,8],[205,8],[210,11],[215,10],[220,5],[225,8],[230,8],[235,3],[240,9],[245,9],[250,5],[255,5],[260,6],[265,5],[270,6],[275,7],[280,3],[285,2],[290,2],[295,4],[300,4],[305,3],[310,2],[315,3],[320,4],[325,2],[330,3],[335,3],[340,3],[345,6],[350,1],[355,2],[360,2],[365,2],[370,1],[375,2],[380,3],[385,2],[390,4],[400,3],[410,2],[415,2],[425,4],[430,1],[435,4],[445,1],[465,1],[475,1],[480,1],[495,2],[500,3],[510,1],[515,1],[520,2],[525,1],[540,1],[555,1],[560,1],[565,2],[575,1],[580,2],[585,1],[595,1],[600,1],[605,1],[620,1],[625,1],[630,1],[635,1],[650,2],[660,1],[675,2],[680,1],[685,1],[705,1],[720,1],[760,1],[765,1],[795,1],[820,1],[845,1],[875,1],[905,1],[915,3],[940,1],[945,1],[950,1],[975,1],[1010,1],[1035,2],[1125,1],[1135,1],[1155,2],[1165,1],[1180,1],[1210,1],[1250,1],[1260,2],[1275,1],[1285,1],[1300,1],[1320,1],[1325,1],[1350,1],[1370,1],[1395,1],[1420,1],[1615,1],[1625,1],[1695,1],[1750,1],[1755,1],[1770,1],[1775,1],[1805,1],[1830,1],[1990,1],[2040,1],[2335,1],[2595,1],[2710,1],[2960,1],[3445,1]]",565716.8179693315,560.0
